157 triplet sampleCarmona 9.94e-04 9.94e-04 7500 60 30 1.67e-02
158 triplet sampleCarmona 9.80e-04 9.80e-04 7500 270 30 3.75e-03
159 triplet sampleCarmona 1.00e-03 1.00e-03 7500 60 30 2.20e-01
160 triplet sampleCarmona 1.28e-03 1.54e-03 7500 30 30 6.06e-01
161 triplet sampleCarmona 9.94e-04 9.94e-04 9000 60 30 1.28e-02
162 triplet sampleCarmona 9.80e-04 9.80e-04 7500 150 30 1.62e-04
163 triplet sampleCarmona 1.00e-03 1.00e-03 7500 270 30 3.39e-02
164 triplet sampleCarmona 1.03e-03 1.03e-03 6000 60 30 1.97e-01
165 triplet sampleCarmona 9.96e-04 9.96e-04 10500 60 30 1.26e-03
166 triplet sampleCarmona 9.80e-04 9.80e-04 7500 210 30 1.01e-03
167 triplet sampleCarmona 9.96e-04 9.96e-04 6000 60 30 2.54e-04
168 triplet sampleCarmona 1.36e-03 1.15e-03 7500 30 30 7.65e-02
169 triplet sampleCarmona 9.98e-04 9.98e-04 9000 60 30 9.76e-03
170 triplet sampleCarmona 9.98e-04 9.98e-04 7500 60 30 3.61e-03
171 triplet sampleCarmona 1.03e-03 1.03e-03 10500 60 30 1.60e-02
172 triplet sampleCarmona 1.00e-03 1.00e-03 6000 60 30 1.28e-01
173 triplet sampleCarmona 1.37e-03 1.17e-03 7500 30 30 2.69e-01
